Title,Company,Level,Responsibility,Link
Big data Hadoop Developer,destinationoneTech,Entry level,Troubleshoot production issues within the Hadoop environment,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Performance tuning of a Hadoop processes and applications,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Proven experience as a Hadoop Developer/Analyst in Business Intelligence and Data management production support space is needed.,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Bachelor of Computer Science, Management Information Systems, or Computer Information Systems is required.",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Minimum of 2 years of building and coding applications using Hadoop components - HDFS, Kafka, Flume, Hbase, Hive, Sqoop.",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Minimum of 2 years of coding Java, Scala / Spark, Python, Hadoop Streaming, HiveQL",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Minimum 4 years’ experience of traditional ETL tools & Data Warehousing design.,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Must be proficient in SQL/HiveQL,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,"Strong personal leadership and collaborative skills, combined with comprehensive, practical experience and knowledge in end-to-end delivery of Big Data solutions.",https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
Big data Hadoop Developer,destinationoneTech,Entry level,Hands on expertise in Linux/Unix and scripting skills are required.,https://ca.linkedin.com/jobs/view/big-data-hadoop-developer-at-destinationonetech-1670674861?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=8&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Diverse and inspiring colleagues and approachable leaders,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Stimulating work in a fast-paced, intellectually challenging environment",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Accelerated exposure and responsibility,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Global career development opportunities,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Being motivated every day by CPP Investments’ important social purpose and unshakable principles,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"A deeply rooted culture of Integrity, Partnership and High Performance",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Operationalize and deploy sophisticated data science tools (such as NLP, AI, Machine Learning, etc)",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Develop and champion automation as a core capability for service delivery as an automated workforce, identify automation opportunities for data ingestion and processing, leveraging RPA, OCR, text analytics and other technologies",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Identify manual processes or user-developed applications as candidates for automation/operationalization to reduce operational instability and human error,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Communicate, present and demonstrate Data Science technologies to a wide range of audiences including senior executives, evangelize use of new capabilities and upskill the organization (and own team) to leverage these capabilities",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Provide subject matter expertise related to data automation, analytics and visualization tools",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Build and operationalize data engineering capabilities to centrally ingest structured and unstructured data, eliminating manual transposition to prepare data for analysis",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Remain on the “leading edge” of data analytics technologies to identify new use cases and deployment opportunities,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Manage expectations and build relationships across all levels of the organization within a variety of business units,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Lead in building out high performing advanced analytics teams to support multiple stakeholders across the enterprise,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Practical experience developing and implementing advanced data analytics and automation capabilities (such as RPA, etc) and/or building an automation practice",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,A passion around learning new technologies with a track record of acting on this in prior roles,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Ability to quickly understand the data needs of various investment strategies or data users such as quant analysts, fundamentals analysts, private equity analyst and operations analysts – can quickly translate complex technical concepts into simplified business terms",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Experience working with financial data such as: security master data, IBOR/ABOR data, fundamentals data, market data. Experience working with alternative data an asset",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Strong understanding of the application of data science, tools and technology in the investment lifecycle",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Experience as a leader in hiring, organizing, and motivating teams and directing multiple projects simultaneously serving multiple stakeholders",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Hands-on experience using AWS cloud technologies such as S3, Redshift, EMR, Presto, Spark",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Experience With Machine Learning Frameworks, such as TensorFlow , PyTorch, Spark MLib, Theano or Caffee",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,"Exposure to data modeling, data architecture, data engineering, data analysis and data science (familiarity with ETL tools, data warehousing and big data architecture and cloud constructs)",https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Ability to build relationships and influence across a diverse groups of stakeholders (including C-,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,level) in a number of different business units,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,10+ years of experience building and leading effective and high performing teams,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
"Director, Advanced Analytics",CPP Investments,Entry level,Polished communication and presentation skills. Experience in presenting to and communicating with C-suite individuals,https://ca.linkedin.com/jobs/view/director-advanced-analytics-at-cpp-investments-1747613811?refId=afa6532c-f7de-4019-8408-4380a409bbfa&position=9&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click
